alignment_version_id,overlay_id,alignment_basis,basis_key,territory_id,weight,valid_from,valid_to,change_reason
ALN_V1,PRIMARY,PRESCRIBER,HCP001070,TERR0027,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001070,TERR0027,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001080,TERR0028,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001080,TERR0028,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001090,TERR0029,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001090,TERR0029,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001100,TERR0030,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001100,TERR0030,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001110,TERR0031,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001110,TERR0031,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001120,TERR0032,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001120,TERR0032,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001130,TERR0033,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001130,TERR0033,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001140,TERR0034,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001140,TERR0034,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001150,TERR0035,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001150,TERR0035,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001160,TERR0036,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001160,TERR0036,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001170,TERR0037,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001170,TERR0037,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001180,TERR0038,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001180,TERR0038,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001190,TERR0039,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001190,TERR0039,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001200,TERR0000,0.6,2024-01-01,2024-03-01,INITIAL
ALN_V1,PRIMARY,PRESCRIBER,HCP001200,TERR0001,0.4,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001200,TERR0000,0.6,2024-03-01,9999-12-31,SPLIT
ALN_V2,PRIMARY,PRESCRIBER,HCP001200,TERR0001,0.4,2024-03-01,9999-12-31,SPLIT
ALN_V1,PRIMARY,PRESCRIBER,HCP001210,TERR0001,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001210,TERR0001,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001220,TERR0002,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001220,TERR0002,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001230,TERR0003,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001230,TERR0003,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001240,TERR0004,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001240,TERR0004,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001250,TERR0005,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001250,TERR0005,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001260,TERR0006,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001260,TERR0006,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001270,TERR0007,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001270,TERR0007,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001280,TERR0008,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001280,TERR0008,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001290,TERR0009,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001290,TERR0009,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001300,TERR0010,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001300,TERR0010,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001310,TERR0011,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001310,TERR0011,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001320,TERR0012,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001320,TERR0012,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001330,TERR0013,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001330,TERR0013,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001340,TERR0014,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001340,TERR0014,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001350,TERR0015,0.6,2024-01-01,2024-03-01,INITIAL
ALN_V1,PRIMARY,PRESCRIBER,HCP001350,TERR0016,0.4,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001350,TERR0015,0.6,2024-03-01,9999-12-31,SPLIT
ALN_V2,PRIMARY,PRESCRIBER,HCP001350,TERR0016,0.4,2024-03-01,9999-12-31,SPLIT
ALN_V1,PRIMARY,PRESCRIBER,HCP001360,TERR0016,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001360,TERR0016,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001370,TERR0017,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001370,TERR0017,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001380,TERR0018,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001380,TERR0018,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001390,TERR0019,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001390,TERR0019,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001400,TERR0020,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001400,TERR0020,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001410,TERR0021,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001410,TERR0021,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001420,TERR0022,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001420,TERR0022,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001430,TERR0023,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001430,TERR0023,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001440,TERR0024,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001440,TERR0024,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001450,TERR0025,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001450,TERR0025,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001460,TERR0026,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001460,TERR0026,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001470,TERR0027,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001470,TERR0027,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001480,TERR0028,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001480,TERR0028,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001490,TERR0029,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001490,TERR0029,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001500,TERR0030,0.6,2024-01-01,2024-03-01,INITIAL
ALN_V1,PRIMARY,PRESCRIBER,HCP001500,TERR0031,0.4,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001500,TERR0030,0.6,2024-03-01,9999-12-31,SPLIT
ALN_V2,PRIMARY,PRESCRIBER,HCP001500,TERR0031,0.4,2024-03-01,9999-12-31,SPLIT
ALN_V1,PRIMARY,PRESCRIBER,HCP001510,TERR0031,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001510,TERR0031,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001520,TERR0032,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001520,TERR0032,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001530,TERR0033,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001530,TERR0033,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001540,TERR0034,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001540,TERR0034,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001550,TERR0035,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001550,TERR0035,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001560,TERR0036,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001560,TERR0036,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001570,TERR0037,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001570,TERR0037,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001580,TERR0038,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001580,TERR0038,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001590,TERR0039,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001590,TERR0039,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001600,TERR0000,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001600,TERR0000,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001610,TERR0001,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001610,TERR0001,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001620,TERR0002,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001620,TERR0002,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001630,TERR0003,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001630,TERR0003,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001640,TERR0004,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001640,TERR0004,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001650,TERR0005,0.6,2024-01-01,2024-03-01,INITIAL
ALN_V1,PRIMARY,PRESCRIBER,HCP001650,TERR0006,0.4,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001650,TERR0005,0.6,2024-03-01,9999-12-31,SPLIT
ALN_V2,PRIMARY,PRESCRIBER,HCP001650,TERR0006,0.4,2024-03-01,9999-12-31,SPLIT
ALN_V1,PRIMARY,PRESCRIBER,HCP001660,TERR0006,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001660,TERR0006,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001670,TERR0007,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001670,TERR0007,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001680,TERR0008,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001680,TERR0008,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001690,TERR0009,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001690,TERR0009,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001700,TERR0010,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001700,TERR0010,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001710,TERR0011,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001710,TERR0011,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001720,TERR0012,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001720,TERR0012,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001730,TERR0013,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001730,TERR0013,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001740,TERR0014,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001740,TERR0014,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001750,TERR0015,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001750,TERR0015,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001760,TERR0016,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001760,TERR0016,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001770,TERR0017,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001770,TERR0017,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001780,TERR0018,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001780,TERR0018,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001790,TERR0019,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001790,TERR0019,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001800,TERR0020,0.6,2024-01-01,2024-03-01,INITIAL
ALN_V1,PRIMARY,PRESCRIBER,HCP001800,TERR0021,0.4,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001800,TERR0020,0.6,2024-03-01,9999-12-31,SPLIT
ALN_V2,PRIMARY,PRESCRIBER,HCP001800,TERR0021,0.4,2024-03-01,9999-12-31,SPLIT
ALN_V1,PRIMARY,PRESCRIBER,HCP001810,TERR0021,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001810,TERR0021,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001820,TERR0022,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001820,TERR0022,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001830,TERR0023,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001830,TERR0023,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001840,TERR0024,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001840,TERR0024,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001850,TERR0025,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001850,TERR0025,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001860,TERR0026,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001860,TERR0026,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001870,TERR0027,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001870,TERR0027,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001880,TERR0028,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001880,TERR0028,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001890,TERR0029,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001890,TERR0029,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001900,TERR0030,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001900,TERR0030,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001910,TERR0031,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001910,TERR0031,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001920,TERR0032,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001920,TERR0032,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001930,TERR0033,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001930,TERR0033,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001940,TERR0034,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001940,TERR0034,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001950,TERR0035,0.6,2024-01-01,2024-03-01,INITIAL
ALN_V1,PRIMARY,PRESCRIBER,HCP001950,TERR0036,0.4,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001950,TERR0035,0.6,2024-03-01,9999-12-31,SPLIT
ALN_V2,PRIMARY,PRESCRIBER,HCP001950,TERR0036,0.4,2024-03-01,9999-12-31,SPLIT
ALN_V1,PRIMARY,PRESCRIBER,HCP001960,TERR0036,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001960,TERR0036,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001970,TERR0037,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001970,TERR0037,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001980,TERR0038,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001980,TERR0038,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCP001990,TERR0039,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCP001990,TERR0039,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCPDUP00000,TERR0000,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCPDUP00000,TERR0000,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,PRESCRIBER,HCPFF00000,TERR0001,1.0,2024-01-01,2024-03-01,INITIAL
ALN_V2,PRIMARY,PRESCRIBER,HCPFF00000,TERR0001,1.0,2024-03-01,9999-12-31,REALIGNMENT
