alignment_version_id,overlay_id,alignment_basis,basis_key,territory_id,weight,valid_from,valid_to,change_reason
ALN_V2,PRIMARY,GEOGRAPHY,90294,TERR0007,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90301,TERR0008,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90308,TERR0009,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90315,TERR0010,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90322,TERR0011,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90329,TERR0012,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90336,TERR0013,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90343,TERR0014,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90350,TERR0015,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90357,TERR0016,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90364,TERR0017,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90371,TERR0018,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90378,TERR0019,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90385,TERR0020,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90392,TERR0021,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90399,TERR0022,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90406,TERR0023,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90413,TERR0024,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90420,TERR0025,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90427,TERR0026,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90434,TERR0027,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90441,TERR0028,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90448,TERR0029,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90455,TERR0030,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90462,TERR0031,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90469,TERR0032,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90476,TERR0033,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90483,TERR0034,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90490,TERR0035,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90497,TERR0036,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90504,TERR0037,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90511,TERR0038,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90518,TERR0039,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90525,TERR0000,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90532,TERR0001,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90539,TERR0002,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90546,TERR0003,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90553,TERR0004,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90560,TERR0005,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90567,TERR0006,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90574,TERR0007,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90581,TERR0008,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90588,TERR0009,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90595,TERR0010,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90602,TERR0011,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90609,TERR0012,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90616,TERR0013,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90623,TERR0014,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90630,TERR0015,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90637,TERR0016,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90644,TERR0017,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90651,TERR0018,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90658,TERR0019,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90665,TERR0020,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90672,TERR0021,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90679,TERR0022,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90686,TERR0023,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90693,TERR0024,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90700,TERR0025,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90707,TERR0026,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90714,TERR0027,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90721,TERR0028,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90728,TERR0029,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90735,TERR0030,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90742,TERR0031,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90749,TERR0032,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90756,TERR0033,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90763,TERR0034,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90770,TERR0035,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90777,TERR0036,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90784,TERR0037,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90791,TERR0038,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90798,TERR0039,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90805,TERR0000,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90812,TERR0001,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90819,TERR0002,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90826,TERR0003,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90833,TERR0004,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90840,TERR0005,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90847,TERR0006,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90854,TERR0007,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90861,TERR0008,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90868,TERR0009,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90875,TERR0010,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90882,TERR0011,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90889,TERR0012,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90896,TERR0013,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90903,TERR0014,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90910,TERR0015,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90917,TERR0016,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90924,TERR0017,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90931,TERR0018,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90938,TERR0019,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90945,TERR0020,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90952,TERR0021,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90959,TERR0022,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90966,TERR0023,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90973,TERR0024,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90980,TERR0025,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90987,TERR0026,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,90994,TERR0027,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91001,TERR0028,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91008,TERR0029,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91015,TERR0030,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91022,TERR0031,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91029,TERR0032,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91036,TERR0033,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91043,TERR0034,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91050,TERR0035,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91057,TERR0036,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91064,TERR0037,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91071,TERR0038,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91078,TERR0039,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91085,TERR0000,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91092,TERR0001,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91099,TERR0002,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91106,TERR0003,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91113,TERR0004,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91120,TERR0005,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91127,TERR0006,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91134,TERR0007,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91141,TERR0008,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91148,TERR0009,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91162,TERR0011,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91169,TERR0012,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91176,TERR0013,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91183,TERR0014,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91190,TERR0015,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91197,TERR0016,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91204,TERR0017,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91211,TERR0018,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91218,TERR0019,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91225,TERR0020,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91232,TERR0021,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91239,TERR0022,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91246,TERR0023,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91253,TERR0024,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91260,TERR0025,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91267,TERR0026,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91274,TERR0027,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91281,TERR0028,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91288,TERR0029,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91295,TERR0030,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91302,TERR0031,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91309,TERR0032,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91316,TERR0033,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91323,TERR0034,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91330,TERR0035,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91337,TERR0036,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91344,TERR0037,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91351,TERR0038,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91358,TERR0039,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91365,TERR0000,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91372,TERR0001,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91379,TERR0002,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91386,TERR0003,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V2,PRIMARY,GEOGRAPHY,91393,TERR0004,1.0,2024-03-01,9999-12-31,REALIGNMENT
ALN_V1,PRIMARY,GEOGRAPHY,90000,TERR0003,1.0,2024-01-01,2024-03-01,INJECTED_OVERLAP
ALN_V1,PRIMARY,GEOGRAPHY,90007,TERR0004,1.0,2024-01-01,2024-03-01,INJECTED_OVERLAP
ALN_V1,PRIMARY,GEOGRAPHY,90014,TERR0005,1.0,2024-01-01,2024-03-01,INJECTED_OVERLAP
